FEATUREID,MAG,PLACE,TIME,UPDATED,TZ,URL,DETAIL,FELT,CDI,MMI,ALERT,STATUS,TSUNAMI,SIG,NET,CODE,IDS,SOURCES,TYPES,NST,DMIN,RMS,GAP,MAG_TYPE,TYPE,TITLE,ETL_LOAD_DATE
us2000ahv0,8.200,"101km SSW of Tres Picos, Mexico",2017-09-08 04:49:19.180,2020-09-15 18:44:58.448,-360,https://earthquake.usgs.gov/earthquakes/eventpage/us2000ahv0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000ahv0&format=geojson,3187,9.1000000000,7.3980000000,red,reviewed,1,2910,us,2000ahv0,",at00ovy2q7,pt17251000,us2000ahv0,",",at,pt,us,",",dyfi,finite-fault,general-link,general-text,geoserve,ground-failure,impact-link,impact-text,losspager,moment-tensor,origin,phase-data,poster,scitech-link,shakemap,",,0.944,1.220,22.000,mww,earthquake,"M 8.2 - 101km SSW of Tres Picos, Mexico",2020-09-19
